prob_red,prob_white,prediction,category
0.01460233056949467,0.9853976694305053,white,white
0.014486603136819043,0.985513396863181,white,white
0.014377004849481012,0.985622995150519,white,white
0.013952665811647114,0.9860473341883529,white,white
0.013751197164716622,0.9862488028352834,white,white
0.01362494081385901,0.986375059186141,white,white
0.013519137239445977,0.986480862760554,white,white
0.013497807334745149,0.9865021926652549,white,white
0.013353112898127573,0.9866468871018724,white,white
0.013344983771688135,0.9866550162283119,white,white
0.013297739140666787,0.9867022608593332,white,white
0.01329356941248383,0.9867064305875162,white,white
0.012905366512591332,0.9870946334874087,white,white
0.01280026392436906,0.9871997360756309,white,white
0.012764916000974513,0.9872350839990255,white,white
0.012756501973006484,0.9872434980269935,white,white
0.012756170850822812,0.9872438291491772,white,white
0.012661290710086592,0.9873387092899134,white,white
0.012643133344736768,0.9873568666552632,white,white
0.012638269696354842,0.9873617303036452,white,white
0.01261665762407116,0.9873833423759288,white,white
0.012548287644649991,0.98745171235535,white,white
0.012482675050741188,0.9875173249492588,white,white
0.012465732991799428,0.9875342670082006,white,white
0.012460570017284844,0.9875394299827152,white,white
0.012410031080981598,0.9875899689190184,white,white
0.012353045319419276,0.9876469546805807,white,white
0.01233983460306487,0.9876601653969351,white,white
0.012318075149081675,0.9876819248509183,white,white
0.012252982220442798,0.9877470177795572,white,white
0.012156982033099895,0.9878430179669001,white,white
0.012093878107643619,0.9879061218923564,white,white
0.0119422812909864,0.9880577187090136,white,white
0.011513484618636438,0.9884865153813636,white,white
0.01146090024796309,0.9885390997520369,white,white
0.011439571639137558,0.9885604283608624,white,white
0.01137922032865979,0.9886207796713402,white,white
0.011337095777607997,0.988662904222392,white,white
0.011337095777607997,0.988662904222392,white,white
0.011173649264238805,0.9888263507357612,white,white
0.011136906838018823,0.9888630931619812,white,white
0.011110390899739642,0.9888896091002604,white,white
0.011079377341760788,0.9889206226582392,white,white
0.011033802367876544,0.9889661976321235,white,white
0.011032589639467294,0.9889674103605327,white,white
0.010995420933347377,0.9890045790666526,white,white
0.01091466233397409,0.9890853376660259,white,white
0.01091466233397409,0.9890853376660259,white,white
0.010758717483843161,0.9892412825161568,white,white
0.010757650037035216,0.9892423499629648,white,white
0.010742200206875996,0.989257799793124,white,white
0.01070580828813561,0.9892941917118644,white,white
0.010605932698002585,0.9893940673019974,white,white
0.010597188526562107,0.9894028114734379,white,white
0.010573780056480686,0.9894262199435193,white,white
0.010450666650216212,0.9895493333497838,white,white
0.01037297410517013,0.9896270258948299,white,white
0.010315271109841762,0.9896847288901582,white,white
0.010150019998541815,0.9898499800014582,white,white
0.00998185169064647,0.9900181483093535,white,white
0.009935174768917587,0.9900648252310824,white,white
0.009889817397701006,0.990110182602299,white,white
0.009863233936522775,0.9901367660634772,white,white
0.009817835146617826,0.9901821648533822,white,white
0.009817835146617826,0.9901821648533822,white,white
0.009800300776668713,0.9901996992233313,white,white
0.009777027644489067,0.9902229723555109,white,white
0.00974169675990133,0.9902583032400987,white,white
0.009716919911285649,0.9902830800887144,white,white
0.00970794105401418,0.9902920589459858,white,white
0.00970794105401418,0.9902920589459858,white,white
0.009675013375211594,0.9903249866247884,white,white
0.00964052997578646,0.9903594700242135,white,white
0.00958409143011607,0.9904159085698839,white,white
0.009546938997145538,0.9904530610028545,white,white
0.00954490093423832,0.9904550990657617,white,white
0.009503913550038434,0.9904960864499616,white,white
0.009398556926434543,0.9906014430735655,white,white
0.009355053783252076,0.9906449462167479,white,white
0.009175201891026386,0.9908247981089736,white,white
0.009094379105634598,0.9909056208943654,white,white
0.008923461313441239,0.9910765386865588,white,white
0.008803863664825218,0.9911961363351748,white,white
0.008703998726505513,0.9912960012734945,white,white
0.008674956811307366,0.9913250431886926,white,white
0.008646855457306812,0.9913531445426932,white,white
0.008584841843121915,0.9914151581568781,white,white
0.008497888835517164,0.9915021111644828,white,white
0.008435443251010644,0.9915645567489894,white,white
0.008354258400190773,0.9916457415998092,white,white
0.008352445921247731,0.9916475540787523,white,white
0.008323573103358517,0.9916764268966415,white,white
0.008313527777388252,0.9916864722226117,white,white
0.008303816971833244,0.9916961830281668,white,white
0.008279045674016938,0.9917209543259831,white,white
0.00821389987973542,0.9917861001202646,white,white
0.008103224181702173,0.9918967758182978,white,white
0.008029645234489569,0.9919703547655104,white,white
0.008014219638435516,0.9919857803615645,white,white
0.007988357478667774,0.9920116425213322,white,white
0.00789089028201262,0.9921091097179874,white,white
0.007775973206958886,0.9922240267930411,white,white
0.007756731790838245,0.9922432682091618,white,white
0.007752758425902284,0.9922472415740977,white,white
0.007728043836768728,0.9922719561632313,white,white
0.0076488564452293906,0.9923511435547706,white,white
0.007645893091513312,0.9923541069084867,white,white
0.007628028695446543,0.9923719713045535,white,white
0.0076237320898998595,0.9923762679101001,white,white
0.007594937986651895,0.9924050620133481,white,white
0.007579710051041522,0.9924202899489585,white,white
0.007555138298986908,0.9924448617010131,white,white
0.0075279969129815605,0.9924720030870184,white,white
0.007486271603572736,0.9925137283964273,white,white
0.007461810184704709,0.9925381898152953,white,white
0.0074445517392798255,0.9925554482607202,white,white
0.00740232606396074,0.9925976739360393,white,white
0.00739380219771435,0.9926061978022857,white,white
0.007333184286603123,0.9926668157133969,white,white
0.007197041008949578,0.9928029589910504,white,white
0.007197002057730106,0.9928029979422699,white,white
0.007166534104692701,0.9928334658953073,white,white
0.007146152496963709,0.9928538475030363,white,white
0.007062368343752623,0.9929376316562474,white,white
0.007060826752643745,0.9929391732473563,white,white
0.0070240807506785075,0.9929759192493215,white,white
0.006994985142274812,0.9930050148577252,white,white
0.00693058046661188,0.9930694195333881,white,white
0.006865089640609279,0.9931349103593907,white,white
0.006756363585299963,0.9932436364147,white,white
0.006675276533418928,0.9933247234665811,white,white
0.006673826255103044,0.993326173744897,white,white
0.006599354896734466,0.9934006451032655,white,white
0.006566378891279756,0.9934336211087202,white,white
0.006532388532753508,0.9934676114672465,white,white
0.006477986648389056,0.9935220133516109,white,white
0.006468360561933562,0.9935316394380664,white,white
0.0064508644439924545,0.9935491355560075,white,white
0.006410299682167553,0.9935897003178324,white,white
0.0063419236044345295,0.9936580763955655,white,white
0.006319370747155606,0.9936806292528444,white,white
0.006300107954448464,0.9936998920455515,white,white
0.006300107954448464,0.9936998920455515,white,white
0.006197814434875215,0.9938021855651248,white,white
0.006196569492210591,0.9938034305077894,white,white
0.006177141435137923,0.9938228585648621,white,white
0.0061564071010870025,0.993843592898913,white,white
0.0061480153838621154,0.9938519846161379,white,white
0.0061480153838621154,0.9938519846161379,white,white
0.00609952944994685,0.9939004705500532,white,white
0.0060907427503417155,0.9939092572496583,white,white
0.0060850695575768166,0.9939149304424232,white,white
0.006039063914238363,0.9939609360857616,white,white
0.006039063914238363,0.9939609360857616,white,white
0.006022167455710159,0.9939778325442898,white,white
0.005886819149689804,0.9941131808503102,white,white
0.005855303319299732,0.9941446966807003,white,white
0.005804616112497718,0.9941953838875023,white,white
0.0057857072661788855,0.9942142927338211,white,white
0.005708017452391023,0.994291982547609,white,white
0.005667763522554825,0.9943322364774452,white,white
0.005640579298904602,0.9943594207010954,white,white
0.0055786508524589,0.9944213491475411,white,white
0.005471607958274283,0.9945283920417257,white,white
0.005428365343042585,0.9945716346569574,white,white
0.00542228373138387,0.9945777162686161,white,white
0.005418284014162333,0.9945817159858377,white,white
0.005411879536591169,0.9945881204634088,white,white
0.005389991856987408,0.9946100081430126,white,white
0.005388145092223073,0.9946118549077769,white,white
0.005381809765134693,0.9946181902348653,white,white
0.005355719024851768,0.9946442809751482,white,white
0.005355594884997927,0.9946444051150021,white,white
0.00530537840666323,0.9946946215933368,white,white
0.005277392561606864,0.9947226074383931,white,white
0.00518874435173422,0.9948112556482658,white,white
0.0051865669768335065,0.9948134330231665,white,white
0.005159231914031781,0.9948407680859682,white,white
0.005150786908101779,0.9948492130918982,white,white
0.0051199326341627716,0.9948800673658372,white,white
0.005064893772729229,0.9949351062272708,white,white
0.004999845171719142,0.9950001548282809,white,white
0.004938248793786015,0.995061751206214,white,white
0.004930700401285404,0.9950692995987146,white,white
0.004909210446965795,0.9950907895530342,white,white
0.004879221195427164,0.9951207788045728,white,white
0.004868668972199508,0.9951313310278005,white,white
0.0048680050639003936,0.9951319949360996,white,white
0.004844584958992315,0.9951554150410077,white,white
0.004841524899287353,0.9951584751007126,white,white
0.0048006891419153375,0.9951993108580847,white,white
0.0047932030042134866,0.9952067969957865,white,white
0.004790379842757764,0.9952096201572422,white,white
0.004788404553505599,0.9952115954464944,white,white
0.004780199783167571,0.9952198002168324,white,white
0.004726156413907612,0.9952738435860924,white,white
0.004718366726375822,0.9952816332736242,white,white
0.004677155484766993,0.995322844515233,white,white
0.004620421197798152,0.9953795788022018,white,white
0.004581909068752776,0.9954180909312472,white,white
0.0045764261767929915,0.995423573823207,white,white
0.0045764261767929915,0.995423573823207,white,white
0.004557881163915423,0.9954421188360846,white,white
0.004487655060881224,0.9955123449391188,white,white
0.004477471608487438,0.9955225283915126,white,white
0.004469888233642472,0.9955301117663575,white,white
0.00443105548514422,0.9955689445148558,white,white
0.004416280245710169,0.9955837197542898,white,white
0.004406770574497343,0.9955932294255027,white,red
0.004374923937675579,0.9956250760623244,white,white
0.004369307714587989,0.995630692285412,white,white
0.00435535733790382,0.9956446426620962,white,white
0.004343836106872834,0.9956561638931272,white,white
0.004335125524763894,0.9956648744752361,white,white
0.004318248819561221,0.9956817511804388,white,white
0.0042373809049068845,0.9957626190950931,white,white
0.004211190553626065,0.9957888094463739,white,white
0.0042103214150238655,0.9957896785849761,white,white
0.004207121985492446,0.9957928780145076,white,white
0.004206074306263852,0.9957939256937361,white,white
0.004140083211938039,0.995859916788062,white,white
0.004122430691933077,0.9958775693080669,white,white
0.004121237953500834,0.9958787620464992,white,white
0.004085916205921358,0.9959140837940786,white,white
0.004085916205921358,0.9959140837940786,white,white
0.004075355090181643,0.9959246449098184,white,white
0.0040159849063371444,0.9959840150936629,white,white
0.003963979358841185,0.9960360206411588,white,white
0.003953034165468661,0.9960469658345313,white,white
0.003908532179913271,0.9960914678200867,white,white
0.0038951604664365647,0.9961048395335634,white,white
0.003888833156532545,0.9961111668434675,white,white
0.0038760477627323153,0.9961239522372677,white,white
0.0038760477627323153,0.9961239522372677,white,white
0.0038384534297651873,0.9961615465702348,white,white
0.0038186393556304266,0.9961813606443696,white,white
0.0037986230297862855,0.9962013769702137,white,white
0.003782301477449179,0.9962176985225508,white,white
0.003769993909067404,0.9962300060909326,white,white
0.003769993909067404,0.9962300060909326,white,white
0.0037341955210279387,0.9962658044789721,white,white
0.003728142083056496,0.9962718579169435,white,white
0.003728142083056496,0.9962718579169435,white,white
0.0037227771000194476,0.9962772228999806,white,white
0.003720652975627625,0.9962793470243724,white,white
0.003713971498653823,0.9962860285013462,white,white
0.003703959694530412,0.9962960403054696,white,white
0.0036935126033553756,0.9963064873966446,white,white
0.00368341669347072,0.9963165833065293,white,white
0.003682063093269683,0.9963179369067303,white,white
0.003682063093269683,0.9963179369067303,white,white
0.0036557244126567134,0.9963442755873433,white,white
0.0036497680082756556,0.9963502319917243,white,white
0.003630573232918599,0.9963694267670814,white,white
0.003610391827068904,0.9963896081729311,white,white
0.0036022800579086356,0.9963977199420914,white,white
0.003586542284073624,0.9964134577159264,white,white
0.00358176949567246,0.9964182305043275,white,white
0.003574876866499932,0.9964251231335001,white,white
0.003564346543755481,0.9964356534562445,white,white
0.0035575213865648436,0.9964424786134352,white,white
0.003521082972792744,0.9964789170272073,white,white
0.003507681122171924,0.9964923188778281,white,white
0.0035060008903531337,0.9964939991096469,white,white
0.003501498489958066,0.9964985015100419,white,white
0.003498349339364548,0.9965016506606355,white,white
0.0034929758145711975,0.9965070241854288,white,white
0.0034818663351229295,0.9965181336648771,white,white
0.0034646349648417285,0.9965353650351583,white,white
0.003405122861279697,0.9965948771387203,white,white
0.0033962329296644,0.9966037670703356,white,white
0.0033954917559448905,0.9966045082440551,white,white
0.0033547714598662903,0.9966452285401337,white,white
0.0033429424730347934,0.9966570575269652,white,white
0.003325021659526084,0.9966749783404739,white,red
0.003318292923814692,0.9966817070761853,white,white
0.003317123289942936,0.9966828767100571,white,white
0.0032902025089556197,0.9967097974910444,white,white
0.0032831566964302006,0.9967168433035698,white,white
0.0032319345805943422,0.9967680654194057,white,white
0.003229976562389547,0.9967700234376105,white,white
0.003198104294044768,0.9968018957059552,white,white
0.0031719800052141256,0.9968280199947859,white,white
0.0031706056813958217,0.9968293943186042,white,white
0.0031504670714374017,0.9968495329285626,white,white
0.003090867067574443,0.9969091329324256,white,white
0.003090867067574443,0.9969091329324256,white,white
0.003063062603481992,0.996936937396518,white,white
0.0030541665005571206,0.9969458334994429,white,white
0.00302326839551581,0.9969767316044842,white,white
0.002994304372216039,0.997005695627784,white,white
0.00298960191369102,0.997010398086309,white,white
0.00295820511862821,0.9970417948813718,white,white
0.002891996634849403,0.9971080033651506,white,white
0.002885857935827185,0.9971141420641728,white,white
0.0028787079370019564,0.997121292062998,white,white
0.002854813343730611,0.9971451866562694,white,white
0.002853157680749563,0.9971468423192504,white,white
0.002851061331969773,0.9971489386680302,white,white
0.0028475502560314503,0.9971524497439685,white,white
0.0028425057803598275,0.9971574942196402,white,white
0.002838880588751813,0.9971611194112482,white,white
0.0028318152277732045,0.9971681847722268,white,white
0.0028242355233097927,0.9971757644766902,white,white
0.0028068430816767798,0.9971931569183232,white,white
0.002763444372070323,0.9972365556279297,white,white
0.0027608568355494967,0.9972391431644505,white,white
0.002752645364623718,0.9972473546353763,white,white
0.002751154785963661,0.9972488452140363,white,white
0.00275078436018128,0.9972492156398187,white,white
0.0027216926237485506,0.9972783073762514,white,white
0.0027175662722318528,0.9972824337277681,white,white
0.002715138401488293,0.9972848615985117,white,white
0.0026859890444647094,0.9973140109555353,white,white
0.002675363330427838,0.9973246366695722,white,white
0.002668251340869343,0.9973317486591307,white,white
0.002639151312295196,0.9973608486877048,white,white
0.00263244346913305,0.997367556530867,white,white
0.002583858706915132,0.9974161412930849,white,white
0.002567549763911603,0.9974324502360884,white,white
0.0025647066051178724,0.9974352933948821,white,white
0.0025613398151650424,0.997438660184835,white,white
0.0025613303174955027,0.9974386696825045,white,white
0.002541399039942882,0.9974586009600571,white,red
0.0025385743342396516,0.9974614256657603,white,white
0.002533512310933017,0.997466487689067,white,white
0.002532808670766662,0.9974671913292333,white,white
0.002529946864050836,0.9974700531359492,white,white
0.0025286182245874977,0.9974713817754125,white,white
0.002528369239479744,0.9974716307605203,white,white
0.00251222174101684,0.9974877782589832,white,white
0.0025121221939917726,0.9974878778060082,white,white
0.0025065802653966296,0.9974934197346034,white,white
0.002482623928103056,0.9975173760718969,white,white
0.0024790594172319214,0.9975209405827681,white,white
0.00245441239954447,0.9975455876004555,white,white
0.0024533622797806576,0.9975466377202193,white,white
0.002453156984766114,0.9975468430152339,white,white
0.00244999979092575,0.9975500002090743,white,white
0.0024463082694526905,0.9975536917305473,white,white
0.002428135371229323,0.9975718646287707,white,white
0.002417894551691946,0.997582105448308,white,white
0.002410274950193303,0.9975897250498067,white,white
0.0023921428668985945,0.9976078571331014,white,white
0.00234721724962339,0.9976527827503766,white,white
0.0023450696415048267,0.9976549303584952,white,white
0.0023439012839042705,0.9976560987160957,white,white
0.0023414031096121724,0.9976585968903878,white,white
0.0023408302427593286,0.9976591697572407,white,white
0.0023352543135655157,0.9976647456864345,white,white
0.0023262328419513256,0.9976737671580487,white,white
0.002325939011264766,0.9976740609887352,white,white
0.002322380495595633,0.9976776195044044,white,white
0.0023170205755511653,0.9976829794244488,white,white
0.002301305040321222,0.9976986949596788,white,white
0.0022952291806169756,0.997704770819383,white,white
0.002277831448571521,0.9977221685514285,white,white
0.00227109544283155,0.9977289045571685,white,white
0.002269852000970407,0.9977301479990296,white,white
0.002269463166179264,0.9977305368338207,white,white
0.0022494492756943707,0.9977505507243056,white,white
0.0022301534485430485,0.997769846551457,white,white
0.0022301534485430485,0.997769846551457,white,white
0.002211800786922402,0.9977881992130776,white,white
0.0022116547855538515,0.9977883452144461,white,white
0.002193251076366143,0.9978067489236339,white,white
0.002188405232261381,0.9978115947677386,white,white
0.0021853197237456934,0.9978146802762543,white,white
0.0021828709495477217,0.9978171290504523,white,white
0.002158852648543652,0.9978411473514563,white,white
0.0021583141120302685,0.9978416858879697,white,white
0.00215789494587304,0.997842105054127,white,white
0.002149283016072312,0.9978507169839277,white,white
0.002142944648410139,0.9978570553515899,white,white
0.0021407766184771138,0.9978592233815229,white,white
0.002124055231068289,0.9978759447689317,white,white
0.0021044330259226696,0.9978955669740773,white,white
0.002103723189038176,0.9978962768109618,white,white
0.0021016497750002694,0.9978983502249997,white,white
0.0020939250260980646,0.9979060749739019,white,white
0.0020874133683183027,0.9979125866316817,white,white
0.002083086534235168,0.9979169134657648,white,white
0.002074785035810489,0.9979252149641895,white,white
0.002074785035810489,0.9979252149641895,white,white
0.002070923385179335,0.9979290766148207,white,white
0.0020680055072179737,0.997931994492782,white,white
0.0020432211705644354,0.9979567788294356,white,white
0.002034760278811776,0.9979652397211882,white,white
0.002034760278811776,0.9979652397211882,white,white
0.0020077942464771237,0.9979922057535229,white,white
0.002000085292910736,0.9979999147070893,white,white
0.0019883817217142274,0.9980116182782858,white,white
0.00198671886186208,0.9980132811381379,white,white
0.0019626098575484807,0.9980373901424515,white,white
0.0019448316123483744,0.9980551683876516,white,white
0.0019298238701109804,0.998070176129889,white,white
0.0019281156465853488,0.9980718843534147,white,white
0.0019151624259324818,0.9980848375740675,white,white
0.0019147070695944013,0.9980852929304056,white,white
0.00190524279512172,0.9980947572048783,white,white
0.001899306815910995,0.998100693184089,white,white
0.0018874575300934504,0.9981125424699065,white,white
0.001871057221191852,0.9981289427788081,white,white
0.0018656598726130014,0.998134340127387,white,white
0.0018625598496421203,0.9981374401503579,white,white
0.001856302828287082,0.9981436971717129,white,white
0.0018534553062655723,0.9981465446937344,white,white
0.0018501075869126193,0.9981498924130874,white,white
0.0018455586095916798,0.9981544413904083,white,white
0.001843592288509055,0.998156407711491,white,white
0.0018253426564684982,0.9981746573435315,white,white
0.0017898260306956626,0.9982101739693043,white,white
0.001788223876455386,0.9982117761235446,white,white
0.0017818646672149718,0.998218135332785,white,white
0.0017792664959714877,0.9982207335040285,white,white
0.0017754818103883352,0.9982245181896117,white,white
0.0017742736974416529,0.9982257263025583,white,white
0.0017701188463384865,0.9982298811536615,white,white
0.0017536076264319522,0.998246392373568,white,white
0.0017461604424136024,0.9982538395575864,white,white
0.0017423172095053507,0.9982576827904946,white,white
0.0017390053453267829,0.9982609946546732,white,white
0.001721942138362187,0.9982780578616378,white,white
0.0017151405002543418,0.9982848594997457,white,white
0.001708274917281427,0.9982917250827186,white,white
0.00169587770302293,0.9983041222969771,white,white
0.0016923896580870457,0.998307610341913,white,white
0.0016905403215231596,0.9983094596784768,white,white
0.0016905403215231596,0.9983094596784768,white,white
0.0016898891779926206,0.9983101108220074,white,white
0.001683707710007809,0.9983162922899922,white,white
0.0016516064067140235,0.998348393593286,white,white
0.0016516064067140235,0.998348393593286,white,white
0.001645769700910571,0.9983542302990894,white,white
0.0016314665184224975,0.9983685334815775,white,white
0.0016220614438358094,0.9983779385561642,white,white
0.001616475869916978,0.998383524130083,white,white
0.0016061719518410955,0.9983938280481589,white,white
0.0016003698986898351,0.9983996301013102,white,white
0.0015948025218154305,0.9984051974781846,white,white
0.0015865318385522853,0.9984134681614477,white,white
0.001572629967434347,0.9984273700325657,white,white
0.0015707906958996043,0.9984292093041004,white,white
0.0015535277045438667,0.9984464722954561,white,white
0.0015502602570518498,0.9984497397429482,white,white
0.0015502602570518498,0.9984497397429482,white,white
0.0015426490181676966,0.9984573509818323,white,white
0.0015426490181676966,0.9984573509818323,white,white
0.001532563350436389,0.9984674366495636,white,white
0.0015231110463873598,0.9984768889536126,white,white
0.0015099332800383447,0.9984900667199617,white,white
0.0015011227051771048,0.9984988772948229,white,white
0.0014975637348204618,0.9985024362651795,white,white
0.0014964046173822076,0.9985035953826178,white,white
0.0014913209323630383,0.998508679067637,white,white
0.0014912828744613194,0.9985087171255387,white,white
0.0014813129023958371,0.9985186870976042,white,white
0.001476343429041238,0.9985236565709588,white,white
0.0014756086007118308,0.9985243913992882,white,white
0.001472310763564355,0.9985276892364356,white,white
0.0014715764302696277,0.9985284235697304,white,white
0.0014579265104365247,0.9985420734895635,white,white
0.001457301983621928,0.9985426980163781,white,white
0.0014475277030970846,0.9985524722969029,white,white
0.0014451833681127235,0.9985548166318873,white,white
0.0014433198042892448,0.9985566801957108,white,white
0.0014433198042892448,0.9985566801957108,white,white
0.0014378954843482505,0.9985621045156517,white,white
0.0014327735070543968,0.9985672264929456,white,white
0.0014327735070543968,0.9985672264929456,white,white
0.0014298852868114276,0.9985701147131886,white,white
0.0014245865230453347,0.9985754134769547,white,white
0.0014108086170716572,0.9985891913829283,white,white
0.001399578185807493,0.9986004218141925,white,white
0.0013902920125634655,0.9986097079874365,white,white
0.0013811372813661293,0.9986188627186339,white,white
0.0013733653531068368,0.9986266346468932,white,white
0.0013733653531068368,0.9986266346468932,white,white
0.00136543320150595,0.998634566798494,white,white
0.001360111814344811,0.9986398881856552,white,white
0.001356038434664919,0.9986439615653351,white,white
0.0013504457086196409,0.9986495542913804,white,white
0.0013500967288546661,0.9986499032711453,white,white
0.001349074932478711,0.9986509250675213,white,white
0.001349074932478711,0.9986509250675213,white,white
0.0013393308049596264,0.9986606691950404,white,white
0.0013345640631772238,0.9986654359368228,white,white
0.0013335252978488032,0.9986664747021512,white,white
0.001332360717555936,0.9986676392824441,white,white
0.0013270304049231019,0.9986729695950769,white,white
0.0013191253882953724,0.9986808746117046,white,white
0.0013161910574800428,0.99868380894252,white,white
0.0013095085410789187,0.9986904914589211,white,white
0.0013006681874127013,0.9986993318125873,white,white
0.0012960418977067123,0.9987039581022933,white,white
0.001291778724581305,0.9987082212754187,white,white
0.0012833616961911432,0.9987166383038089,white,white
0.0012812043593192213,0.9987187956406808,white,white
0.001279649686451556,0.9987203503135484,white,white
0.0012773260682765741,0.9987226739317234,white,white
0.001274645975284483,0.9987253540247155,white,white
0.0012733455510351988,0.9987266544489648,white,white
0.0012700650037843486,0.9987299349962157,white,white
0.0012552877326449385,0.9987447122673551,white,white
0.0012546363294537732,0.9987453636705462,white,white
0.0012523665087427194,0.9987476334912573,white,white
0.0012499870515569889,0.998750012948443,white,white
0.0012391600375134537,0.9987608399624865,white,white
0.0012386055558533116,0.9987613944441467,white,white
0.0012351547608271396,0.9987648452391729,white,white
0.0012334230574188032,0.9987665769425812,white,white
0.0012308412080394016,0.9987691587919606,white,white
0.0012255033165716744,0.9987744966834283,white,white
0.0012208751987610178,0.998779124801239,white,white
0.0012208443502707,0.9987791556497293,white,white
0.0012148306741778248,0.9987851693258222,white,white
0.0012095356904971988,0.9987904643095028,white,white
0.001205728473537282,0.9987942715264627,white,white
0.0012023271497215715,0.9987976728502784,white,white
0.0011973368971438525,0.9988026631028561,white,white
0.0011906095317434362,0.9988093904682566,white,white
0.0011882841732120397,0.998811715826788,white,white
0.001186673993274323,0.9988133260067257,white,white
0.0011806362278098392,0.9988193637721902,white,white
0.0011793844453426017,0.9988206155546574,white,white
0.0011711899897992595,0.9988288100102007,white,white
0.0011686252907775474,0.9988313747092225,white,white
0.0011635972704915343,0.9988364027295085,white,white
0.0011529147635936932,0.9988470852364063,white,white
0.0011506674967836084,0.9988493325032164,white,white
0.0011506674967836084,0.9988493325032164,white,white
0.0011493603380802186,0.9988506396619198,white,white
0.001145736036765821,0.9988542639632342,white,white
0.001145059943309712,0.9988549400566903,white,white
0.0011436875905030952,0.9988563124094969,white,white
0.0011387757751232241,0.9988612242248768,white,white
0.00113705656040608,0.9988629434395939,white,white
0.0011345526450455834,0.9988654473549544,white,white
0.0011331072961683342,0.9988668927038317,white,white
0.0011285978203565694,0.9988714021796434,white,white
0.0011271066748145264,0.9988728933251855,white,white
0.0011171521906276904,0.9988828478093723,white,white
0.0011165098982010013,0.998883490101799,white,white
0.001106862252693408,0.9988931377473066,white,white
0.0010980256952514145,0.9989019743047486,white,white
0.0010919880518365233,0.9989080119481635,white,white
0.0010919880518365233,0.9989080119481635,white,white
0.0010895832328083888,0.9989104167671916,white,white
0.0010869258716422747,0.9989130741283577,white,white
0.001083129509374503,0.9989168704906255,white,white
0.0010819760362167363,0.9989180239637833,white,white
0.001073048776675356,0.9989269512233246,white,white
0.001062863321267149,0.9989371366787329,white,white
0.001062863321267149,0.9989371366787329,white,white
0.0010578068208655367,0.9989421931791345,white,white
0.0010560054447085188,0.9989439945552915,white,white
0.001055140830362844,0.9989448591696372,white,white
0.0010550863497258423,0.9989449136502742,white,white
0.001048960290883194,0.9989510397091168,white,white
0.001046765970163177,0.9989532340298368,white,white
0.0010420727718228884,0.9989579272281771,white,white
0.0010400775044693278,0.9989599224955307,white,white
0.0010349375282678874,0.9989650624717321,white,white
0.0010313204058643999,0.9989686795941356,white,white
0.0010288586486237872,0.9989711413513762,white,white
0.0010283922489209285,0.9989716077510791,white,white
0.0010276169758124398,0.9989723830241876,white,white
0.001024389056847097,0.9989756109431529,white,white
0.0010230262654218336,0.9989769737345782,white,white
0.0010190588563376846,0.9989809411436623,white,white
0.0010190588563376846,0.9989809411436623,white,white
0.001018251030385775,0.9989817489696142,white,white
0.0010142854319461492,0.9989857145680539,white,white
0.0010107332100376398,0.9989892667899624,white,white
0.0010093477450587862,0.9989906522549412,white,white
0.0010048237840956098,0.9989951762159044,white,white
0.0010043191570311416,0.9989956808429689,white,white
0.0010022915781173758,0.9989977084218826,white,white
0.001001960381095901,0.9989980396189041,white,white
0.0009974496396122357,0.9990025503603878,white,white
0.0009935955255209183,0.9990064044744791,white,white
0.0009928262916076847,0.9990071737083923,white,white
0.0009890504257706878,0.9990109495742293,white,white
0.0009881852358294418,0.9990118147641706,white,white
0.0009851351325704805,0.9990148648674295,white,white
0.000981424087266869,0.9990185759127331,white,white
0.0009770316937339762,0.999022968306266,white,white
0.0009757765485255421,0.9990242234514745,white,white
0.0009671725376078077,0.9990328274623922,white,white
0.0009659428288866234,0.9990340571711134,white,white
0.0009656588829722867,0.9990343411170277,white,white
0.0009641255820588279,0.9990358744179412,white,white
0.0009630047249338247,0.9990369952750662,white,white
0.0009511733587512783,0.9990488266412487,white,white
0.0009481412221387098,0.9990518587778613,white,white
0.0009457355701520953,0.9990542644298479,white,white
0.0009455995617093649,0.9990544004382906,white,white
0.000943557439135434,0.9990564425608646,white,white
0.0009412043081812316,0.9990587956918188,white,white
0.0009394695369564499,0.9990605304630436,white,white
0.0009350806310179927,0.999064919368982,white,white
0.0009309006992617164,0.9990690993007383,white,white
0.0009266894861474917,0.9990733105138525,white,white
0.0009195300516007254,0.9990804699483993,white,white
0.0009180103029315934,0.9990819896970684,white,white
0.0009159473387952977,0.9990840526612047,white,white
0.0009130535495839309,0.9990869464504161,white,white
0.0009129839287855823,0.9990870160712144,white,white
0.0009120970605277501,0.9990879029394722,white,white
0.0009059549803557276,0.9990940450196443,white,white
0.0009052392042500079,0.99909476079575,white,white
0.0008951355767973235,0.9991048644232027,white,white
0.0008922493782070884,0.9991077506217929,white,white
0.0008900728204701558,0.9991099271795298,white,white
0.0008799409703030836,0.9991200590296969,white,white
0.0008724159410791188,0.9991275840589209,white,white
0.0008623139735298713,0.9991376860264701,white,white
0.0008564708607250449,0.999143529139275,white,white
0.0008551161596326295,0.9991448838403674,white,white
0.0008513611961581402,0.9991486388038419,white,white
0.0008472389017463167,0.9991527610982537,white,white
0.0008461433492022996,0.9991538566507977,white,white
0.0008451327788335794,0.9991548672211664,white,white
0.0008392453184903337,0.9991607546815097,white,white
0.0008382598788502227,0.9991617401211498,white,white
